sensor_id,hourly_count,year,month,date,day,time,sensor_name
1,950,2019,May,10,Friday,21,Bourke Street Mall (North)
1,616,2019,May,10,Friday,22,Bourke Street Mall (North)
1,362,2019,May,10,Friday,23,Bourke Street Mall (North)
1,222,2019,May,11,Saturday,0,Bourke Street Mall (North)
1,162,2019,May,11,Saturday,1,Bourke Street Mall (North)
1,85,2019,May,11,Saturday,2,Bourke Street Mall (North)
1,64,2019,May,11,Saturday,3,Bourke Street Mall (North)
1,55,2019,May,11,Saturday,4,Bourke Street Mall (North)
1,49,2019,May,11,Saturday,5,Bourke Street Mall (North)
1,43,2019,May,11,Saturday,6,Bourke Street Mall (North)
1,123,2019,May,11,Saturday,7,Bourke Street Mall (North)
1,339,2019,May,11,Saturday,8,Bourke Street Mall (North)
1,779,2019,May,11,Saturday,9,Bourke Street Mall (North)
1,1579,2019,May,11,Saturday,10,Bourke Street Mall (North)
1,2412,2019,May,11,Saturday,11,Bourke Street Mall (North)
1,2959,2019,May,11,Saturday,12,Bourke Street Mall (North)
1,3442,2019,May,11,Saturday,13,Bourke Street Mall (North)
1,3386,2019,May,11,Saturday,14,Bourke Street Mall (North)
1,3491,2019,May,11,Saturday,15,Bourke Street Mall (North)
1,3540,2019,May,11,Saturday,16,Bourke Street Mall (North)
1,3214,2019,May,11,Saturday,17,Bourke Street Mall (North)
1,2781,2019,May,11,Saturday,18,Bourke Street Mall (North)
1,2043,2019,May,11,Saturday,19,Bourke Street Mall (North)
1,1086,2019,May,11,Saturday,20,Bourke Street Mall (North)
1,685,2019,May,11,Saturday,21,Bourke Street Mall (North)
1,805,2019,May,11,Saturday,22,Bourke Street Mall (North)
1,369,2019,May,11,Saturday,23,Bourke Street Mall (North)
1,284,2019,May,12,Sunday,0,Bourke Street Mall (North)
1,152,2019,May,12,Sunday,1,Bourke Street Mall (North)
1,147,2019,May,12,Sunday,2,Bourke Street Mall (North)
1,78,2019,May,12,Sunday,3,Bourke Street Mall (North)
1,62,2019,May,12,Sunday,4,Bourke Street Mall (North)
1,22,2019,May,12,Sunday,5,Bourke Street Mall (North)
1,51,2019,May,12,Sunday,6,Bourke Street Mall (North)
1,77,2019,May,12,Sunday,7,Bourke Street Mall (North)
1,158,2019,May,12,Sunday,8,Bourke Street Mall (North)
1,585,2019,May,12,Sunday,9,Bourke Street Mall (North)
1,1377,2019,May,12,Sunday,10,Bourke Street Mall (North)
1,1906,2019,May,12,Sunday,11,Bourke Street Mall (North)
1,2615,2019,May,12,Sunday,12,Bourke Street Mall (North)
1,2922,2019,May,12,Sunday,13,Bourke Street Mall (North)
1,3057,2019,May,12,Sunday,14,Bourke Street Mall (North)
1,3120,2019,May,12,Sunday,15,Bourke Street Mall (North)
1,3120,2019,May,12,Sunday,16,Bourke Street Mall (North)
1,2491,2019,May,12,Sunday,17,Bourke Street Mall (North)
1,1825,2019,May,12,Sunday,18,Bourke Street Mall (North)
1,1054,2019,May,12,Sunday,19,Bourke Street Mall (North)
1,647,2019,May,12,Sunday,20,Bourke Street Mall (North)
1,418,2019,May,12,Sunday,21,Bourke Street Mall (North)
1,251,2019,May,12,Sunday,22,Bourke Street Mall (North)
1,141,2019,May,12,Sunday,23,Bourke Street Mall (North)
1,62,2019,May,13,Monday,0,Bourke Street Mall (North)
1,76,2019,May,13,Monday,1,Bourke Street Mall (North)
1,49,2019,May,13,Monday,2,Bourke Street Mall (North)
1,12,2019,May,13,Monday,3,Bourke Street Mall (North)
1,7,2019,May,13,Monday,4,Bourke Street Mall (North)
1,28,2019,May,13,Monday,5,Bourke Street Mall (North)
1,151,2019,May,13,Monday,6,Bourke Street Mall (North)
1,432,2019,May,13,Monday,7,Bourke Street Mall (North)
1,953,2019,May,13,Monday,8,Bourke Street Mall (North)
1,1023,2019,May,13,Monday,9,Bourke Street Mall (North)
1,1312,2019,May,13,Monday,10,Bourke Street Mall (North)
1,1884,2019,May,13,Monday,11,Bourke Street Mall (North)
1,3193,2019,May,13,Monday,12,Bourke Street Mall (North)
1,3439,2019,May,13,Monday,13,Bourke Street Mall (North)
1,2712,2019,May,13,Monday,14,Bourke Street Mall (North)
1,2586,2019,May,13,Monday,15,Bourke Street Mall (North)
1,2674,2019,May,13,Monday,16,Bourke Street Mall (North)
1,3021,2019,May,13,Monday,17,Bourke Street Mall (North)
1,2235,2019,May,13,Monday,18,Bourke Street Mall (North)
1,1244,2019,May,13,Monday,19,Bourke Street Mall (North)
1,669,2019,May,13,Monday,20,Bourke Street Mall (North)
1,412,2019,May,13,Monday,21,Bourke Street Mall (North)
1,252,2019,May,13,Monday,22,Bourke Street Mall (North)
1,100,2019,May,13,Monday,23,Bourke Street Mall (North)
1,75,2019,May,14,Tuesday,0,Bourke Street Mall (North)
1,52,2019,May,14,Tuesday,1,Bourke Street Mall (North)
1,21,2019,May,14,Tuesday,2,Bourke Street Mall (North)
1,13,2019,May,14,Tuesday,3,Bourke Street Mall (North)
1,6,2019,May,14,Tuesday,4,Bourke Street Mall (North)
1,31,2019,May,14,Tuesday,5,Bourke Street Mall (North)
1,115,2019,May,14,Tuesday,6,Bourke Street Mall (North)
1,387,2019,May,14,Tuesday,7,Bourke Street Mall (North)
1,1051,2019,May,14,Tuesday,8,Bourke Street Mall (North)
1,1080,2019,May,14,Tuesday,9,Bourke Street Mall (North)
1,1329,2019,May,14,Tuesday,10,Bourke Street Mall (North)
1,1970,2019,May,14,Tuesday,11,Bourke Street Mall (North)
1,3307,2019,May,14,Tuesday,12,Bourke Street Mall (North)
1,3474,2019,May,14,Tuesday,13,Bourke Street Mall (North)
1,2810,2019,May,14,Tuesday,14,Bourke Street Mall (North)
1,2720,2019,May,14,Tuesday,15,Bourke Street Mall (North)
1,2695,2019,May,14,Tuesday,16,Bourke Street Mall (North)
1,3209,2019,May,14,Tuesday,17,Bourke Street Mall (North)
1,2123,2019,May,14,Tuesday,18,Bourke Street Mall (North)
1,1210,2019,May,14,Tuesday,19,Bourke Street Mall (North)
1,760,2019,May,14,Tuesday,20,Bourke Street Mall (North)
1,488,2019,May,14,Tuesday,21,Bourke Street Mall (North)
1,255,2019,May,14,Tuesday,22,Bourke Street Mall (North)
1,126,2019,May,14,Tuesday,23,Bourke Street Mall (North)
1,71,2019,May,15,Wednesday,0,Bourke Street Mall (North)
1,40,2019,May,15,Wednesday,1,Bourke Street Mall (North)
1,12,2019,May,15,Wednesday,2,Bourke Street Mall (North)
1,9,2019,May,15,Wednesday,3,Bourke Street Mall (North)
1,7,2019,May,15,Wednesday,4,Bourke Street Mall (North)
1,44,2019,May,15,Wednesday,5,Bourke Street Mall (North)
1,130,2019,May,15,Wednesday,6,Bourke Street Mall (North)
1,391,2019,May,15,Wednesday,7,Bourke Street Mall (North)
1,964,2019,May,15,Wednesday,8,Bourke Street Mall (North)
1,934,2019,May,15,Wednesday,9,Bourke Street Mall (North)
1,1401,2019,May,15,Wednesday,10,Bourke Street Mall (North)
1,1958,2019,May,15,Wednesday,11,Bourke Street Mall (North)
1,3105,2019,May,15,Wednesday,12,Bourke Street Mall (North)
1,3417,2019,May,15,Wednesday,13,Bourke Street Mall (North)
1,2785,2019,May,15,Wednesday,14,Bourke Street Mall (North)
1,2602,2019,May,15,Wednesday,15,Bourke Street Mall (North)
1,2741,2019,May,15,Wednesday,16,Bourke Street Mall (North)
1,3321,2019,May,15,Wednesday,17,Bourke Street Mall (North)
1,2486,2019,May,15,Wednesday,18,Bourke Street Mall (North)
1,1304,2019,May,15,Wednesday,19,Bourke Street Mall (North)
1,822,2019,May,15,Wednesday,20,Bourke Street Mall (North)
1,499,2019,May,15,Wednesday,21,Bourke Street Mall (North)
1,375,2019,May,15,Wednesday,22,Bourke Street Mall (North)
1,162,2019,May,15,Wednesday,23,Bourke Street Mall (North)
1,70,2019,May,16,Thursday,0,Bourke Street Mall (North)
1,36,2019,May,16,Thursday,1,Bourke Street Mall (North)
1,24,2019,May,16,Thursday,2,Bourke Street Mall (North)
1,13,2019,May,16,Thursday,3,Bourke Street Mall (North)
1,11,2019,May,16,Thursday,4,Bourke Street Mall (North)
1,43,2019,May,16,Thursday,5,Bourke Street Mall (North)
1,134,2019,May,16,Thursday,6,Bourke Street Mall (North)
1,426,2019,May,16,Thursday,7,Bourke Street Mall (North)
1,963,2019,May,16,Thursday,8,Bourke Street Mall (North)
1,1014,2019,May,16,Thursday,9,Bourke Street Mall (North)
1,1238,2019,May,16,Thursday,10,Bourke Street Mall (North)
1,1936,2019,May,16,Thursday,11,Bourke Street Mall (North)
1,3312,2019,May,16,Thursday,12,Bourke Street Mall (North)
1,3500,2019,May,16,Thursday,13,Bourke Street Mall (North)
1,2935,2019,May,16,Thursday,14,Bourke Street Mall (North)
1,2782,2019,May,16,Thursday,15,Bourke Street Mall (North)
1,3001,2019,May,16,Thursday,16,Bourke Street Mall (North)
1,3545,2019,May,16,Thursday,17,Bourke Street Mall (North)
1,2865,2019,May,16,Thursday,18,Bourke Street Mall (North)
1,1942,2019,May,16,Thursday,19,Bourke Street Mall (North)
1,1369,2019,May,16,Thursday,20,Bourke Street Mall (North)
1,809,2019,May,16,Thursday,21,Bourke Street Mall (North)
1,397,2019,May,16,Thursday,22,Bourke Street Mall (North)
1,202,2019,May,16,Thursday,23,Bourke Street Mall (North)
1,101,2019,May,17,Friday,0,Bourke Street Mall (North)
1,80,2019,May,17,Friday,1,Bourke Street Mall (North)
1,41,2019,May,17,Friday,2,Bourke Street Mall (North)
1,46,2019,May,17,Friday,3,Bourke Street Mall (North)
1,22,2019,May,17,Friday,4,Bourke Street Mall (North)
1,21,2019,May,17,Friday,5,Bourke Street Mall (North)
1,136,2019,May,17,Friday,6,Bourke Street Mall (North)
1,359,2019,May,17,Friday,7,Bourke Street Mall (North)
1,1032,2019,May,17,Friday,8,Bourke Street Mall (North)
1,1280,2019,May,17,Friday,9,Bourke Street Mall (North)
1,1605,2019,May,17,Friday,10,Bourke Street Mall (North)
1,2159,2019,May,17,Friday,11,Bourke Street Mall (North)
1,3643,2019,May,17,Friday,12,Bourke Street Mall (North)
1,4082,2019,May,17,Friday,13,Bourke Street Mall (North)
1,3380,2019,May,17,Friday,14,Bourke Street Mall (North)
1,3222,2019,May,17,Friday,15,Bourke Street Mall (North)
1,3514,2019,May,17,Friday,16,Bourke Street Mall (North)
1,4279,2019,May,17,Friday,17,Bourke Street Mall (North)
1,3719,2019,May,17,Friday,18,Bourke Street Mall (North)
1,2785,2019,May,17,Friday,19,Bourke Street Mall (North)
1,2137,2019,May,17,Friday,20,Bourke Street Mall (North)
1,1375,2019,May,17,Friday,21,Bourke Street Mall (North)
1,734,2019,May,17,Friday,22,Bourke Street Mall (North)
1,501,2019,May,17,Friday,23,Bourke Street Mall (North)
1,342,2019,May,18,Saturday,0,Bourke Street Mall (North)
1,164,2019,May,18,Saturday,1,Bourke Street Mall (North)
1,113,2019,May,18,Saturday,2,Bourke Street Mall (North)
1,91,2019,May,18,Saturday,3,Bourke Street Mall (North)
1,40,2019,May,18,Saturday,4,Bourke Street Mall (North)
1,35,2019,May,18,Saturday,5,Bourke Street Mall (North)
1,46,2019,May,18,Saturday,6,Bourke Street Mall (North)
1,125,2019,May,18,Saturday,7,Bourke Street Mall (North)
1,395,2019,May,18,Saturday,8,Bourke Street Mall (North)
1,845,2019,May,18,Saturday,9,Bourke Street Mall (North)
1,1613,2019,May,18,Saturday,10,Bourke Street Mall (North)
1,2688,2019,May,18,Saturday,11,Bourke Street Mall (North)
1,3114,2019,May,18,Saturday,12,Bourke Street Mall (North)
1,3502,2019,May,18,Saturday,13,Bourke Street Mall (North)
1,3926,2019,May,18,Saturday,14,Bourke Street Mall (North)
1,4026,2019,May,18,Saturday,15,Bourke Street Mall (North)
1,3978,2019,May,18,Saturday,16,Bourke Street Mall (North)
1,3686,2019,May,18,Saturday,17,Bourke Street Mall (North)
1,2863,2019,May,18,Saturday,18,Bourke Street Mall (North)
1,2078,2019,May,18,Saturday,19,Bourke Street Mall (North)
1,1160,2019,May,18,Saturday,20,Bourke Street Mall (North)
1,742,2019,May,18,Saturday,21,Bourke Street Mall (North)
1,848,2019,May,18,Saturday,22,Bourke Street Mall (North)
1,391,2019,May,18,Saturday,23,Bourke Street Mall (North)
1,265,2019,May,19,Sunday,0,Bourke Street Mall (North)
1,142,2019,May,19,Sunday,1,Bourke Street Mall (North)
1,105,2019,May,19,Sunday,2,Bourke Street Mall (North)
1,88,2019,May,19,Sunday,3,Bourke Street Mall (North)
1,60,2019,May,19,Sunday,4,Bourke Street Mall (North)
1,28,2019,May,19,Sunday,5,Bourke Street Mall (North)
1,47,2019,May,19,Sunday,6,Bourke Street Mall (North)
1,87,2019,May,19,Sunday,7,Bourke Street Mall (North)
1,147,2019,May,19,Sunday,8,Bourke Street Mall (North)
1,638,2019,May,19,Sunday,9,Bourke Street Mall (North)
1,1343,2019,May,19,Sunday,10,Bourke Street Mall (North)
